name,address
라온온누리약국,"서울특별시 관악구 신림로 344, SK허브그린 107,108호 (신림동)"
우리보건약국,"서울특별시 중랑구 사가정로51길 45, 우리보건약국, 민초원건강원 1층 (면목동)"
신림프라자약국,"서울특별시 관악구 신림로 271, 1층 (신림동)"
상쾌한약국,"서울특별시 관악구 신림로 340, 르네상스복합쇼핑몰 3층 (신림동)"
영광메디컬약국,"서울특별시 관악구 신림로 158, 1층 1호 (신림동, 영광빌딩)"
두산약국,"서울특별시 구로구 구로중앙로 16, 1층 (구로동)"
사랑약국,"서울특별시 관악구 남부순환로 2082-33, (남현동)"
종로엔약국,"서울특별시 종로구 종로 65, 103호 (종로2가)"
현대약국,"서울특별시 구로구 경인로 662, 지하1층 (신도림동, 디큐브시티)"
푸른약국,"서울특별시 성동구 아차산로 41, (성수동1가,삼성빌딩 지하1층)"
다마트약국,"서울특별시 강서구 금낭화로 135, (방화동)"
봄봄약국,"서울특별시 양천구 오목로 281, 1층 102호 (목동)"
햇살 온누리약국,"서울특별시 중랑구 사가정로 384, 1층 101호 (면목동)"
굿모닝약국,"서울특별시 중랑구 사가정로 401, 창대빌딩 (면목동)"
산소망약국,"서울특별시 강서구 화곡로63길 133, 1층 일부호 (등촌동)"
하이온누리약국,"서울특별시 서초구 신반포로 213, 반포쇼핑타운 7동 1층 13,14호 (잠원동)"
강약국,"서울특별시 동작구 서달로 158, (흑석동, 명수대상가104호)"
신미소약국,"서울특별시 관악구 시흥대로 578, 1층 (신림동)"
서울진약국,"서울특별시 강북구 삼양로 319, 1층 (수유동)"
블루밍약국,"서울특별시 강남구 강남대로 492, 한맥빌딩 1층 일부호 (논현동)"
드림약국,"서울특별시 중랑구 사가정로 395, (면목동)"
쌍문상록수약국,"서울특별시 도봉구 해등로26길 7, (쌍문동, 우진빌딩 110,116호)"
이문우량아약국,"서울특별시 동대문구 신이문로 27, 1층 101호 (이문동)"
주원약국,"서울특별시 중구 퇴계로 438-1, (신당동)"
7층애약국,"서울특별시 강남구 테헤란로78길 8, 7층 일부호 (대치동, 현빌딩)"
논현밝은 약국,"서울특별시 강남구 강남대로122길 10, 영흥빌딩 1층 일부호 (논현동)"
큰사랑온누리약국,"서울특별시 은평구 서오릉로 149, (구산동)"
스타약국,"서울특별시 강동구 천호대로 1087, 2층 203호 (천호동, 진넥스빌Ⅲ)"
돌곶이온누리약국,"서울특별시 성북구 화랑로 248, 장위뉴타워 102호, 102-1호 (석관동)"
인화약국,"서울특별시 동작구 만양로 84, 102,103호 (노량진동, 삼익주상복합상가)"
월곡플러스약국,"서울특별시 성북구 화랑로 76, 코업스타클래스 지하1층 (하월곡동)"
우성혜민약국,"서울특별시 관악구 관악로30길 12, 121호, 122호 (봉천동, 우성아파트상가)"
휴베이스 캐슬약국,"서울특별시 강동구 고덕로 131, (암사동, 강동 롯데캐슬퍼스트아파트)"
삼양약국,"서울특별시 강북구 솔매로 80, 1층 (미아동)"
타워온누리약국,"서울특별시 강북구 도봉로 358, 2층 201호 (번동, 코스타타워)"
청담명약국,"서울특별시 강남구 학동로 504, 1층 3호 (삼성동)"
지안약국,"서울특별시 도봉구 도봉로150길 8, 이안테라디움방학역 105호 (방학동)"
스타온누리약국,"서울특별시 강동구 아리수로50길 50, 4층 405,406,407호 (고덕동, 래미안힐스테이트고덕)"
루터약국,"서울특별시 송파구 올림픽로35다길 42, 한국루터회관 1층 (신천동)"
새중일약국,"서울특별시 송파구 오금로 306, 101호 (가락동, 가락스타클래스)"
튼튼약국,"서울특별시 송파구 오금로 247, 건양빌딩 1층 (방이동)"
코끼리약국,"서울특별시 구로구 천왕로 32, 천왕에이스프라자 103호 (천왕동)"
마음약국,"서울특별시 영등포구 선유로 59, (문래동6가)"
튼튼중앙약국,"서울특별시 강남구 개포로 615, 석탑프라자 305-1호 (개포동)"
다은약국,"서울특별시 동작구 장승배기로20길 2, (노량진동)"
우리약국,"서울특별시 송파구 오금로 404, 원일빌딩 1층 105호 (가락동)"
상록수약국,"서울특별시 강동구 고덕로10길 53, (암사동)"
중앙약국,"서울특별시 노원구 상계로27길 32, 106호 (상계동)"
굿모닝약국,"서울특별시 송파구 오금로 420, 한라산업개발빌딩 1층 (가락동)"
서울S약국,"서울특별시 송파구 오금로 197, 대연빌딩 1층 (방이동)"
2호선 아산 나나약국,"서울특별시 송파구 오금로 20, 잠실나루역 1층 002호 (신천동)"
송파웰약국,"서울특별시 송파구 오금로 239, 1층 102호 (방이동)"
안국365약국,"서울특별시 종로구 북촌로 2, 1층 (재동)"
참말로 친절한 약국,"서울특별시 노원구  동일로 1382, (상계동)"
해피약국,"서울특별시 서초구 강남대로 365, 대우도씨에빛 1층 (서초동)"
에스온누리약국,"서울특별시 강남구 압구정로 152, 1층 116호,117호 (신사동)"
희경약국,"서울특별시 동작구 상도로 99, 1층 (상도동)"
소망약국,"서울특별시 서초구 서초중앙로 26, 2층 221호 (서초동, 래미안 서초유니빌)"
북가좌수약국,"서울특별시 서대문구 응암로 60, 경원빌딩 1층 (북가좌동)"
8층약국,"서울특별시 서초구 서초중앙로 125, 로이어즈타워 8층 803호 (서초동)"
제이팜약국,"서울특별시 서초구 서초중앙로 130, 1층 (서초동)"
메디컬약국,"서울특별시 강남구 논현로 98, 문화빌딩 1층 (개포동)"
새봄약국,"서울특별시 강북구 노해로 87, 1층 (수유동)"
경희동문약국,"서울특별시 동대문구 경희대로 19, (회기동)"
용약국,"서울특별시 용산구 대사관로24길 6, (한남동)"
벚꽃약국,"서울특별시 영등포구 국제금융로 10, 서울 국제금융 센터 지하2층 (여의도동)"
가람약국,"서울특별시 종로구 사직로8길 4, 301동 B127호 (사직동, 광화문 풍림스페이스본)"
다움약국,"서울특별시 구로구 시흥대로 577-11, 403호 (구로동)"
오약국,"서울특별시 광진구 아차산로 466, 트리니티 빌딩 2층 (구의동)"
미소온누리약국,"서울특별시 광진구 아차산로 373, 원이빌딩 1층 (구의동)"
꽃피는온누리약국,"서울특별시 중구 을지로5길 26, 미래에셋 센터원(Mirae Asset CENTER1) 지하1층 (수하동)"
나라온누리약국,"서울특별시 강서구 강서로 27, 화곡 심포니 타워 105호 (화곡동)"
보창백옥약국,"서울특별시 동대문구 약령동길 86, 1층 (제기동)"
명일열린메디컬약국,"서울특별시 강동구 양재대로 1625, 숨결TOWER 1층 104,105,106호 (천호동)"
아름약국,"서울특별시 영등포구 영등포로 418-1, 해원빌딩 102호 (신길동)"
메디안약국,"서울특별시 서초구 강남대로 455, 3층 305호 (서초동, 강남태영데시앙루브)"
구름약국,"서울특별시 강남구 논현로171길 11, 1층 (신사동)"
5층약국,"서울특별시 강남구 선릉로 324, SH타워 5층 (대치동)"
도남희약국,"서울특별시 관악구 난향2길 8, 1층 (신림동)"
정성약국,"서울특별시 노원구 한글비석로 263, 성모빌딩 302-1호 (중계동)"
수성약국,"서울특별시 영등포구 양평로 68, DN빌딩 1층 (당산동6가)"
메디팜제일약국,"서울특별시 구로구 오리로 1270, (궁동)"
클로버팜약국,"서울특별시 중랑구 사가정로49길 49, 1층 (면목동)"
다나약국,"서울특별시 중랑구 사가정로49길 50, (면목동)"
한빛약국,"서울특별시 구로구 경인로 164, 3층 (오류동, 대일빌딩)"
새서울DMC약국,"서울특별시 서대문구 수색로 56, 성공타워1 210호 (북가좌동)"
신월우리약국,"서울특별시 양천구 월정로 51, 104호 (신월동, 청송프라임)"
서남고은약국,"서울특별시 양천구 신정이펜2로 14, 서남 프라자2 106, 107호 (신정동)"
리더스약국,"서울특별시 서초구 강남대로 349, 우남빌딩 6층 (서초동)"
이층은약국,"서울특별시 서초구 서초중앙로 230, 2층 208호 (반포동, 동화반포프라자상가)"
열린약국,"서울특별시 강남구 일원로 95, (일원동, 101~103호, 지하1층(1호,2호일부,3호일부))"
신정약국,"서울특별시 동작구 사당로23바길 9, 동작삼성래미안아파트 상가 202호 (사당동, 동작삼성래미안아파트)"
한사랑약국,"서울특별시 강남구 선릉로 513, 1층 (역삼동, 아펙스타워)"
1층천호약국,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 105호 (성내동)"
행운약국,"서울특별시 영등포구 도림로48길 4, 1층 5호 (대림동, 대림스타빌딩)"
수프라자약국,"서울특별시 송파구 거마로 61, 1층 (마천동, 강동중앙의원)"
1층호약국,"서울특별시 노원구 한글비석로 383, 1층 일부호 (중계동, 삼창타워프라자)"
연수약국,"서울특별시 노원구 상계로 65, 304호 (상계동)"
메디팜 정다운약국,"서울특별시 강서구 마곡중앙5로 87, 107호 (마곡동, 우성르보아투)"
시티약국,"서울특별시 중구 퇴계로 409, 흥화브라운 오피스텔 1층 101호 (흥인동)"
참미래약국,"서울특별시 강서구 공항대로41길 66, 1층 133호 (등촌동, 세신종합상가)"
키즈플러스약국,"서울특별시 송파구 올림픽로 240, (잠실동, 웰빌센타동 A-104호)"
압구정제이약국,"서울특별시 강남구 논현로171길 15, 105호 (신사동, 카로시티1)"
유온약국,"서울특별시 영등포구 여의공원로 13, 한국방송공사 신관동 2층 (여의도동)"
새한약국,"서울특별시 강북구 도봉로 67, 새한빌딩 1층 102호 (미아동)"
소나무약국,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 102호 (상암동)"
온누리삼선약국,"서울특별시 강동구 동남로81길 50, 103호 (고덕동)"
연두약국,"서울특별시 서초구 태봉로 70, 우면프라자Ι 110호 (우면동)"
동서옵티마약국,"서울특별시 성북구 동소문로 304, 이재범치과의원 1층 (하월곡동)"
유민약국,"서울특별시 성북구 동소문로 127-2, 1층 (동선동4가)"
서울약국,"서울특별시 성북구 동소문로 181, 1층 (돈암동, 성북성심빌딩)"
스타약국,"서울특별시 성북구 동소문로 92, 1층 (동소문동5가, 강윤빌딩)"
파크리오오렌지약국,"서울특별시 송파구 올림픽로37길 130, 파크리오 A동 5층 516호 (신천동)"
신백구약국,"서울특별시 광진구 군자로 86-1, (군자동)"
우정옵티마약국,"서울특별시 마포구 백범로 4, 1층 (노고산동)"
초록약국,"서울특별시 노원구 한글비석로 384, 대호프라자 315호, 316호 (중계동)"
다올약국,"서울특별시 성북구 동소문로 116, 1층 (동선동1가)"
365열린약국,"서울특별시 마포구 백범로 199, 메트로디오빌 103A호 (신공덕동)"
조은약국,"서울특별시 관악구 구암길 98, 관악드림타운아파트 1층 (봉천동)"
한울약국,"서울특별시 양천구 오목로 299, (목동)"
성균관약국,"서울특별시 강남구 일원로 49, 1층 (일원동)"
동대문보건약국,"서울특별시 동대문구 고산자로28가길 2, (용두동)"
보룡약국,"서울특별시 중랑구 공릉로2길 8-4, 101~104호 (묵동, 칼튼테라스)"
세계로온누리약국,"서울특별시 광진구 아차산로 219, 삼영빌딩 1층 (화양동)"
원플러스약국,"서울특별시 중랑구 신내로 201, 1층 (신내동, 홈플러스 서울 신내점)"
건강한약국,"서울특별시 성북구 종암로 182, 석준빌딩 1층 (하월곡동)"
늘푸른약국,"서울특별시 중랑구 동일로 803, 1층 (중화동)"
활기찬약국,"서울특별시 중랑구 동일로 887, 삼삼메디컬빌딩 (묵동)"
단풍약국,"서울특별시 중랑구 동일로 680, (면목동)"
한일약국,"서울특별시 관악구 보라매로 12, 2층 (봉천동, 관악농협)"
종오약국,"서울특별시 종로구 종로 195-1, 1층 (종로4가)"
세진약국,"서울특별시 서초구 서초중앙로 125, 1층 105호 (서초동, 로이어즈타워)"
북가좌온누리에약국,"서울특별시 서대문구 증가로 241, (북가좌동)"
정문약국,"서울특별시 중랑구 신내로16길 17, 101호 (신내동)"
종로센트럴약국,"서울특별시 종로구 종로 127-2, 영흥빌딩 104호 (종로3가)"
도곡명약국,"서울특별시 강남구 도곡로28길 8, 상가동 102,103호 (도곡동, 도곡1차 I PARK)"
관악희망약국,"서울특별시 관악구 관악로 248, 1층 (봉천동)"
하나약국,"서울특별시 동작구 여의대방로24길 30, (신대방동)"
우리원약국,"서울특별시 강남구 논현로175길 58, 1층 (신사동)"
미소약국,"서울특별시 영등포구 문래로 83, (문래동3가, 아라비즈타워 209호)"
봄약국,"서울특별시 중랑구 신내역로 165, 203호 (신내동, 신내우디안2단지상가동)"
연세메디칼약국,"서울특별시 중랑구 동일로 890, 1층 (묵동)"
원약국,"서울특별시 노원구 동일로 1098, (공릉동)"
성원큰사랑약국,"서울특별시 송파구 송파대로28길 27, 102동 201호 (가락동, 송파성원쌍떼빌)"
강북열린약국,"서울특별시 동대문구 전농로 110, 1층 (답십리동)"
씨티약국,"서울특별시 서초구 강남대로 597, 1층 (잠원동)"
갤러리약국,"서울특별시 강남구 학동로20길 55, 106호 (논현동)"
정다운이화약국,"서울특별시 강남구 역삼로 306, 4층 407호 (역삼동, 개나리래미안상가)"
해태사랑약국,"서울특별시 동작구 보라매로3길 29, 3층 306호 (신대방동, 해태보라매타워)"
메디팜메트로약국,"서울특별시 서초구 효령로2길 4, (방배동)"
미솔약국,"서울특별시 영등포구  신길로 149, (신길동)"
밝은약국,"서울특별시 강서구 양천로 690, 1층 (염창동, 호서빌딩)"
맑은샘약국,"서울특별시 강동구 천중로 237, 1층 (길동)"
숭인약국,"서울특별시 종로구 종로 407, (숭인동)"
잠실수약국,"서울특별시 송파구 삼전로10길 11, 1층 101호 (삼전동)"
한소망약국,"서울특별시 관악구 신림로 198, 1층 (신림동)"
서강약국,"서울특별시 관악구 문성로 219, (신림동)"
경희다정한약국,"서울특별시 동대문구 답십리로65길 77, 1층 (장안동)"
가가호호조은약국,"서울특별시 송파구 토성로 16, (풍납동)"
태평양약국,"서울특별시 금천구 금하로25길 1, (시흥동)"
신서대문대학약국,"서울특별시 종로구 경교장1길 1, 1층 (교남동)"
새비홍약국,"서울특별시 성북구 한천로 580, 1층 (석관동)"
SK온누리약국,"서울특별시 강북구 솔샘로 184, 에스케이북한산시티 112~113호(미아동) (미아동)"
조은약국,"서울특별시 서대문구 통일로 433, 조이빌딩 지하1층 (홍제동)"
화랑온누리약국,"서울특별시 노원구 공릉로 150, 1층 (공릉동)"
정민약국,"서울특별시 영등포구 선유서로 40, 1층 112호 (문래동6가, 베어스타운아파트)"
새봄약국,"서울특별시 광진구 뚝섬로 503, 1층 (자양동)"
베스트약국,"서울특별시 송파구 백제고분로 214, (삼전동, 서울외과빌딩)"
오렌지온누리약국,"서울특별시 송파구 오금로11길 37, 101호 (방이동)"
별온누리약국,"서울특별시 송파구 백제고분로 460, 쿠피아타워 102호 (방이동)"
피나팜맑은약국,"서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 144호 (문정동)"
원진온누리약국,"서울특별시 중구 을지로 164, 베스트웨스턴호텔국도 1층 (을지로4가)"
부활약국,"서울특별시 서대문구 통일로 189-1, (영천동, 동성건물)"
새서울약국,"서울특별시 서대문구 통일로 441, (홍제동)"
두루미약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 110호,111호 (명일동)"
마법의약국,"서울특별시 강서구 공항대로 186, 로뎀타워 2층 205-1호 (마곡동)"
센트럴약국,"서울특별시 서초구 방배로 83, 2층 (방배동)"
외대조은약국,"서울특별시 동대문구 휘경로 10, 1층 (이문동)"
상봉태평양약국,"서울특별시 중랑구 면목로 481, (상봉동)"
올리브약국,"서울특별시 종로구 새문안로 91, 지하1층 (신문로1가, 고려빌딩)"
오렌지약국,"서울특별시 중구 을지로 100, 파인에비뉴 지하1층 (을지로2가)"
중앙약국,"서울특별시 중구 을지로 251, 1층 (을지로6가)"
자연약국,"서울특별시 양천구 신목로 102, 대경프라자 1층 104호 (목동)"
강남미약국,"서울특별시 강남구 강남대로 376, 1층 1호 (역삼동)"
가족사랑약국,"서울특별시 강북구 오패산로52길 39, (미아동)"
우리약국,"서울특별시 구로구 오류로8길 57, (오류동, 대성빌딩)"
명약국,"서울특별시 중구 남대문로9길 51, 효덕빌딩 5층 (을지로1가)"
푸른솔약국,"서울특별시 중랑구 봉우재로 66, 103,104호 (면목동)"
샛별약국,"서울특별시 강남구 남부순환로359길 4, 1층 (도곡동)"
건강온누리약국,"서울특별시 양천구 오목로 350, (목동)"
새고운약국,"서울특별시 노원구 동일로 1003, 1층 (공릉동)"
킴스약국,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 129호 (대치동)"
보람약국,"서울특별시 종로구 종로 326, (창신동)"
열린온누리약국,"서울특별시 노원구 공릉로 173, 1층 (공릉동, 메디홈즈빌딩)"
수태평양약국,"서울특별시 강서구 공항대로 531, 1층 104호 (염창동, 한울밸리움)"
리더스약국,"서울특별시 금천구 벚꽃로 286, 삼성리더스타워 1층 110-1호 (가산동)"
밍약국,"서울특별시 강남구 가로수길 78, 1층 (신사동)"
종로중앙약국,"서울특별시 종로구 대학로 1, 101호 (종로5가)"
정성약국,"서울특별시 서초구 동작대로 50, 지하1층 (방배동)"
청백약국,"서울특별시 강북구 삼양로 623, 1층 (우이동)"
친절한 명성약국,"서울특별시 중랑구 신내로16길 17, 1층 104호 (신내동)"
화원약국,"서울특별시 강북구 삼양로 469, 1층 (수유동)"
강동천사약국,"서울특별시 강동구 올림픽로 806, 1층 104호 (암사동, 까사팔공육)"
가까운 약국,"서울특별시 서초구 동작대로 140, 송언빌딩 1층 (방배동)"
창현약국,"서울특별시 강서구 금낭화로 127, 강서농협 1층 일부호 (방화동)"
가까운사랑약국,"서울특별시 강동구 양재대로 1576, 삼익빌딩 1층 (명일동)"
착한약국,"서울특별시 도봉구 덕릉로 253, 1층 (창동)"
코코약국,"서울특별시 마포구 망원로 74-1, 1층 (망원동)"
중앙약국,"서울특별시 중랑구 신내로 128, 근린생활시설동 1층 (신내동, 동성아파트)"
지하철더조은약국,"서울특별시 송파구 중대로 149, 경찰병원역 지하1층 101호 (가락동)"
진약국,"서울특별시 서초구 서초대로 302, 102호 (서초동, 인앤인빌딩 )"
현대약국,"서울특별시 영등포구 도림로 158, (대림동)"
송파미소약국,"서울특별시 송파구 올림픽로35길 10, B동 308-1호 (신천동, 파크리오)"
국민약국,"서울특별시 동대문구 이문로 37, 104호 (회기동, 회기역 한일베라체캠퍼스)"
조은약국,"서울특별시 노원구 한글비석로 471, (주)맥스아웃 상계빌딩 4층 (상계동)"
사랑약국,"서울특별시 서초구 신반포로 100, 래미안 퍼스티지 신반포역상가 2층 210호 (반포동)"
중계우리들약국,"서울특별시 노원구 동일로204가길 12, 홈플러스 지하2층 (중계동)"
바른약국,"서울특별시 은평구 통일로 842, 범서빌딩 2층 (불광동)"
황금당약국,"서울특별시 구로구 디지털로32길 79, 1층 (구로동)"
미소진약국,"서울특별시 성동구 장터길 19, (금호동3가)"
남영약국,"서울특별시 종로구 삼일대로 461, (경운동, 운현궁SK허브)"
정다운약국,"서울특별시 동대문구 이문로54길 46, 1층 108호 (이문동, 이문e편한세상아파트상가1동)"
독수리약국,"서울특별시 서대문구 연세로 36, 독수리빌딩 1층, 2층 (창천동)"
사람사랑약국,"서울특별시 송파구 송파대로 345, 1A동 5007호 (가락동, 헬리오시티)"
여의도씨티약국,"서울특별시 영등포구 여의대방로 375, (여의도동,아일렉스타워 109호)"
왕십리길약국,"서울특별시 성동구 왕십리로 333, 유성빌딩 1층 (하왕십리동)"
수약국,"서울특별시 강서구 방화동로 102, 103호 (방화동)"
에스메디약국,"서울특별시 강서구 방화동로 92, 에스메디컬 1층 103호 (방화동)"
조광약국,"서울특별시 강서구 방화동로 45, 1층 (방화동)"
역삼생생약국,"서울특별시 강남구 역삼로17길 64, 1층 3호 (역삼동)"
유사랑약국,"서울특별시 서초구 명달로 58, 1층 105호 (서초동)"
샤인약국,"서울특별시 송파구 송파대로 345, 1A동 4024호 (가락동, 헬리오시티)"
트리풀약국,"서울특별시 송파구 송파대로 345, 1A동 3011호 (가락동, 헬리오시티)"
셀메드행복한약국,"서울특별시 송파구 송파대로 345, 상가 1A동 1045호 (가락동, 헬리오시티)"
석촌사랑약국,"서울특별시 송파구 송파대로 437, 1층 (석촌동)"
송파힘찬약국,"서울특별시 송파구 송파대로 141, 르피에드 120호 (문정동)"
싱싱약국,"서울특별시 강남구 봉은사로54길 9, 1층 (역삼동)"
이담약국,"서울특별시 강남구 선릉로 326, 1층 107호 (대치동)"
호수온누리약국,"서울특별시 성북구 동소문로47길 12, 1층 (길음동)"
봄약국,"서울특별시 마포구 백범로31길 7, 상가2동 203호 (공덕동, 공덕SK리더스뷰)"
바로약국,"서울특별시 송파구 송파대로 345, 1에이동 2층 2006호 일부호 (가락동, 헬리오시티)"
보광약국,"서울특별시 종로구 대학로 93-3, 1층 (연건동)"
보라매미소약국,"서울특별시 영등포구 신풍로 93, 메트하임 1층 114,116,117호 (신길동)"
무지개온누리약국,"서울특별시 도봉구 도봉로 471, (쌍문동)"
양지약국,"서울특별시 관악구 관악로 186, 1층 (봉천동)"
약사랑옵티마약국,"서울특별시 성동구 난계로 35, (금호동1가)"
맑은약국,"서울특별시 구로구 경인로40길 47, (개봉동, 개봉역)"
메디팜더미소약국,"서울특별시 송파구 충민로2길 24, 리더스프라자 104호 (장지동)"
비타민약국,"서울특별시 은평구 응암로 162, (응암동)"
민중약국,"서울특별시 동대문구 답십리로 9, 1층 (전농동)"
라라온누리약국,"서울특별시 강북구 도봉로 295, 1층 (수유동)"
신화약국,"서울특별시 관악구 관악로 153, (봉천동)"
새봄약국,"서울특별시 관악구 조원로 128-8, (신림동)"
한우리유공약국,"서울특별시 강동구 진황도로61길 25, (둔촌동)"
센츄럴팜약국,"서울특별시 중구 한강대로 405, 2층 (봉래동2가)"
아이사랑태평양약국,"서울특별시 구로구 새말로 15, 102호,103호 (구로동, 삼전 솔하임)"
나나약국,"서울특별시 양천구 목동서로 383, 101호 (신정동)"
늘푸른약국,"서울특별시 동대문구 전농로 148, 1층 (전농동)"
정다운약국,"서울특별시 노원구 초안산로2라길 26, 상가동 204호 (월계동, 월계센트럴아이파크)"
메디칼약국,"서울특별시 서초구 방배로 115, 1층 (방배동, 방배메디칼빌딩)"
길동스타약국,"서울특별시 강동구 양재대로 1498, 호석빌딩 1층 (길동)"
서생당약국,"서울특별시 동대문구 서울시립대로 42, (전농동)"
삼평약국,"서울특별시 동작구 상도로 102, 성대시장 2층 203호 (상도동)"
서초아트약국,"서울특별시 서초구 반포대로 58, 201동 12호 (서초동, 서초아트자이상가)"
허브약국,"서울특별시 중구 다산로 82, (신당동)"
평화약국,"서울특별시 중랑구 면목로 418, (면목동)"
단골약국,"서울특별시 강북구 삼양로27길 35-21, 미아프라자 1층 105호 (미아동)"
맘이편한약국,"서울특별시 관악구 신림로 357, 1층 (신림동)"
은평자연약국,"서울특별시 은평구 서오릉로 162, 1층 103호 (갈현동)"
비온뒤숲속약국,"서울특별시 마포구 월드컵로 111, 104,105호 (망원동, 풍성빌딩)"
21세기약국,"서울특별시 광진구 용마산로 49, (중곡동)"
청담수약국,"서울특별시 강남구 학동로 423, 102호 (청담동, 청우빌딩)"
서울하이약국,"서울특별시 중구 세종대로 11-1, 1층 (남대문로5가)"
참약국,"서울특별시 금천구 남부순환로 1390, (독산동)"
신중앙약국,"서울특별시 동작구 흑석로 103, (흑석동)"
미래팜약국,"서울특별시 금천구 독산로 290, (독산동)"
새봄약국,"서울특별시 서대문구 통일로 413, 6층 604호 (홍제동, 연세스포츠센터)"
신분당약국,"서울특별시 강남구 강남대로 396, 23호 (역삼동, 신분당선 강남역내)"
진흥온누리약국,"서울특별시 서초구 서초대로 389, 1층 105,106호 (서초동, 진흥상가)"
마곡소망약국,"서울특별시 강서구 마곡중앙5로 6, 2층 233호 (마곡동, 마곡나루역보타닉푸르지오시티)"
오약국,"서울특별시 서초구 서래로 46, 1층 (반포동)"
나무약국,"서울특별시 서초구 명달로 106, 원영빌딩 1층 (서초동)"
더건강약국,"서울특별시 강서구 강서로 206, 1층 (화곡동)"
정수한약국,"서울특별시 강서구 강서로 263-23, 1층 3호 (내발산동)"
사과약국,"서울특별시 강서구 강서로 391, 108호 (마곡동, 문영비즈웍스)"
더조은약국,"서울특별시 강남구 자곡로3길 21, 상가1동 B202호 (자곡동, LH강남힐스테이트)"
퍼스트송파약국,"서울특별시 송파구 오금로 300, 김해빌딩 1층 103호 (가락동)"
대영약국,"서울특별시 서초구 잠원로14길 29, 125호 (잠원동, 설악복지센타)"
온누리자혜약국,"서울특별시 구로구 개봉로 66, (개봉동)"
태이린한약국,"서울특별시 영등포구 국제금융로8길 11, 대영빌딩 지하1층 106호 (여의도동)"
다민약국,"서울특별시 양천구 신정이펜2로 20, 401호 (신정동, 서남프라자1)"
다나약국,"서울특별시 강남구 남부순환로375길 5, 휴빌딩 1층 102호 (도곡동)"
푸르지오약국,"서울특별시 동대문구 왕산로 86, 푸르지오시티오피스텔동 1층 101호 (용두동)"
새봄약국,"서울특별시 동대문구 왕산로 185, 103, 105호 (청량리동)"
카톨릭대학약국,"서울특별시 동대문구 왕산로 186, 청량리역 우남SL타워300 103호 (전농동)"
신종로약국,"서울특별시 동대문구 왕산로 261, 1층 (청량리동)"
덕현당한약국,"서울특별시 동대문구 왕산로 123, 1층 (제기동)"
사랑약국,"서울특별시 동대문구 왕산로 151, 2층 4,5호 (제기동)"
파란약국,"서울특별시 동작구 남부순환로 2057, 3층 (사당동)"
팜프라자약국,"서울특별시 동작구 남부순환로 2055, (사당동)"
어깨동무약국,"서울특별시 동대문구 무학로 189, 1층 (용두동)"
옵티마건강약국,"서울특별시 노원구 동일로204가길 34, 110호 (중계동, 씨앤미빌딩)"
부민약국,"서울특별시 성북구 화랑로13길 9, 1층 (하월곡동)"
옵티마서울약국,"서울특별시 중구 한강대로 416, 서울스퀘어 1층 9-1호 (남대문로5가)"
드림약국,"서울특별시 서초구 서초중앙로22길 8, 행림약품 1층 2호 (서초동)"
고덕하나약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 1층 106호 (명일동)"
서울마이팜약국,"서울특별시 강동구 상일로6길 26, 삼성엔지니어링 지하1층 (상일동)"
경희프라자약국,"서울특별시 강동구 구천면로 245, (천호동)"
광장온누리약국,"서울특별시 금천구 금하로 710, (시흥동)"
온누리수약국,"서울특별시 도봉구 해등로 190, 3층 314호 (쌍문동)"
자연약국,"서울특별시 중랑구 망우로 377, (상봉동, 1층)"
신논현비비약국,"서울특별시 강남구 강남대로 476, urbanhive 지하2층 (논현동)"
연세정약국,"서울특별시 성북구 화랑로 201, (장위동, 대영치과)"
나은약국,"서울특별시 영등포구 영중로8길 6, 성남빌딩 B동 1층 104호 (영등포동3가)"
캠브리지5층약국,"서울특별시 강남구 테헤란로 110, 5층 일부호 (역삼동)"
기분좋은약국,"서울특별시 금천구 시흥대로139길 15, (독산동)"
중앙제일약국,"서울특별시 양천구 신목로 84, 1층 (신정동)"
원약국,"서울특별시 서초구 서초중앙로 36, 1층 (서초동, 준영빌딩)"
늘푸른솔약국,"서울특별시 중랑구 겸재로 178, (면목동)"
미션약국,"서울특별시 노원구 동일로 1533, 102호 (상계동, 백산빌딩)"
올리브약국,"서울특별시 강남구 선릉로 669, 상경빌딩 지하1층 (논현동)"
참약국,"서울특별시 성북구 종암로21길 3, (종암동, 용진빌딩)"
새싹 온누리약국,"서울특별시 관악구 신림로 169, 영창빌딩 1층 (신림동)"
메디칼우리약국,"서울특별시 동작구 보라매로 106, 101-1호 (신대방동)"
모주현약국,"서울특별시 강동구 고덕로 390, 고덕아르테온아파트(상가1동) 2층 204호 (상일동)"
이화제니약국,"서울특별시 송파구 거마로 4, 102호 (거여동)"
금강약국,"서울특별시 성북구 안암로 103, 1층 (안암동5가)"
알파약국,"서울특별시 중구 마장로9길 34, 1층 (황학동)"
하니약국,"서울특별시 노원구 동일로 1099, (공릉동)"
365 새누리약국,"서울특별시 양천구 등촌로 32, 목동태영프라자 102호 (목동)"
