_id,name,address
679f3bf46fdce0144bf3e7ed,피플팜문래약국,"서울특별시 영등포구  당산로 34-0, (문래동3가)"
679f3bf46fdce0144bf3e7ee,아이메디칼약국,"서울특별시 성북구 동소문로46길 18, 101호, 102호 (하월곡동, 삼전솔하임3차)"
679f3bf46fdce0144bf3e7ef,뉴욕약국,"서울특별시 강남구 테헤란로 107, 1층 (역삼동)"
679f3bf46fdce0144bf3e7f0,행복약국,"서울특별시 영등포구 양평로 127, (양평동5가)"
679f3bf46fdce0144bf3e7f1,메디칼우리약국,"서울특별시 노원구 동일로 1044, 1층 (공릉동)"
679f3bf46fdce0144bf3e7f2,드림약국,"서울특별시 노원구 동일로 1677, 1층 (상계동, 제성빌딩)"
679f3bf46fdce0144bf3e7f3,라임약국,"서울특별시 동작구 여의대방로 142, (대방동)"
679f3bf46fdce0144bf3e7f4,양재뿌리약국,"서울특별시 서초구 남부순환로 2585, 25호 (서초동, 양재역)"
679f3bf46fdce0144bf3e7f5,햇님약국,"서울특별시 광진구 천호대로111길 19, (중곡동)"
679f3bf46fdce0144bf3e7f6,여의도플러스약국,"서울특별시 영등포구 여의공원로 101, C.C.M.M빌딩 B117호 (여의도동)"
679f3bf46fdce0144bf3e7f7,이화메디약국,"서울특별시 영등포구 당산로 122, 우미빌딩 1층 102호 (당산동3가)"
679f3bf46fdce0144bf3e7f8,이소약국,"서울특별시 강서구 강서로 242, 상가동 4층 17호 (화곡동, 강서힐스테이트)"
679f3bf46fdce0144bf3e7f9,더참사랑약국,"서울특별시 광진구 아차산로 361, 1층 (자양동)"
679f3bf46fdce0144bf3e7fa,곰돌이스타약국,"서울특별시 서초구 방배로 226, 3층 303호 (방배동)"
679f3bf46fdce0144bf3e7fb,밝은마음약국,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 110호 (신사동)"
679f3bf46fdce0144bf3e7fc,망원그랜드약국,"서울특별시 마포구 월드컵로 79, 유용빌딩 1층 (망원동)"
679f3bf46fdce0144bf3e7fd,나음온누리약국,"서울특별시 강동구 올림픽로 620, 예투빌딩 1층 (성내동)"
679f3bf46fdce0144bf3e7fe,새빛약국,"서울특별시 노원구 동일로 1405, 국민은행노원지점 1층 (상계동)"
679f3bf46fdce0144bf3e7ff,고덕3층약국,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 312호 (명일동)"
679f3bf46fdce0144bf3e800,보라매서울약국,"서울특별시 동작구 보라매로5길 15, 전문건설회관빌딩 지하1층 C-5호 (신대방동)"
679f3bf46fdce0144bf3e801,해든우리약국,"서울특별시 서대문구 충정로 70, 웨스트게이트타워 2층 (미근동)"
679f3bf46fdce0144bf3e802,중계상록수약국,"서울특별시 노원구 중계로 218, 원광빌딩 1층 102호 (중계동)"
679f3bf46fdce0144bf3e803,아크로약국,"서울특별시 마포구 마포대로 68, 210-2호 (도화동, 마포아크로타워)"
679f3bf46fdce0144bf3e804,성모약국,"서울특별시 동대문구 왕산로 193, 1층 102호 (청량리동)"
679f3bf46fdce0144bf3e805,헤르바당산역약국,"서울특별시 영등포구 양평로 40, 당산역 지하1층 (당산동6가)"
679f3bf46fdce0144bf3e806,세로수길약국,"서울특별시 강남구 강남대로152길 46, 1층 (신사동)"
679f3bf46fdce0144bf3e807,봄봄약국,"서울특별시 강북구 도봉로 323, 용신빌딩 102호 (수유동)"
679f3bf46fdce0144bf3e808,천호바로약국,"서울특별시 강동구 올림픽로 654, 삼영빌딩 1층 (천호동)"
679f3bf46fdce0144bf3e809,복조리약국,"서울특별시 강동구 천호대로187길 61, 1층 (길동)"
679f3bf46fdce0144bf3e80a,송화약국,"서울특별시 강서구 강서로 251, 세란빌딩 1층 3호 (내발산동)"
679f3bf46fdce0144bf3e80b,다온약국,"서울특별시 강동구 천호옛길 98, (성내동)"
679f3bf46fdce0144bf3e80c,연세희망약국,"서울특별시 은평구 연서로 175, (갈현동)"
679f3bf46fdce0144bf3e80d,석계태평양약국,"서울특별시 노원구 화랑로 321, (월계동, 1층)"
679f3bf46fdce0144bf3e80e,종로수약국,"서울특별시 관악구 보라매로 4, 1층 (봉천동)"
679f3bf46fdce0144bf3e80f,신림4번출구약국,"서울특별시 관악구 남부순환로 1604, 1층 (신림동)"
679f3bf46fdce0144bf3e810,서안약국,"서울특별시 용산구 효창원로 142, (효창동, 중앙병원)"
679f3bf46fdce0144bf3e811,늘봄약국,"서울특별시 강남구 논현로159길 17, 101호 (신사동)"
679f3bf46fdce0144bf3e812,오늘의약국,"서울특별시 노원구 동일로 1000, 1층 102호 (공릉동)"
679f3bf46fdce0144bf3e813,더나은약국,"서울특별시 영등포구 당산로 83, 1층 105-1호 (당산동2가, 한화포레나당산)"
679f3bf46fdce0144bf3e814,학동역약국,"서울특별시 강남구 학동로 180, 학동역 210호 (논현동)"
679f3bf46fdce0144bf3e815,바다약국,"서울특별시 동대문구 왕산로 189-1, (청량리동)"
679f3bf46fdce0144bf3e816,개포종로온누리약국,"서울특별시 강남구 선릉로 42, 1층 (개포동)"
679f3bf46fdce0144bf3e817,크리스마스약국,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 2층 2A02호 (잠실동)"
679f3bf46fdce0144bf3e818,조은약국,"서울특별시 송파구 백제고분로50길 31, 1층 (방이동)"
679f3bf46fdce0144bf3e819,클래시안약국,"서울특별시 영등포구 신길로28길 9, B1층 1호 (신길동, 힐스테이트 클래시안)"
679f3bf46fdce0144bf3e81a,조은온누리약국,"서울특별시 강남구 개포로 615, 석탑프라자 3층 304호 (개포동)"
679f3bf46fdce0144bf3e81b,밝은중앙약국,"서울특별시 송파구 강동대로 73, (풍납동)"
679f3bf46fdce0144bf3e81c,태양당약국,"서울특별시 관악구 국회단지길 10, 1층 (봉천동)"
