name,address,drug
삼전우리약국,서울특별시 서울 송파구 백제고분로 198 (삼전동) 104호 삼전우리약국,디판테놀
삼전종로약국,서울특별시 서울 송파구 백제고분로 203 (삼전동) 1층,디판테놀
삼정김약국,서울특별시 서울 종로구 새문안로 19 (평동) 지하층,디판테놀
삼주약국,서울특별시 서울 양천구 신목로 86 (신정동) 1층 (삼주약국),디판테놀
삼평약국,서울특별시 서울 동작구 상도로 102 (상도동) 2층 203호,디판테놀
삼화약국,서울특별시 서울 동대문구 왕산로 207 (청량리동) (삼화약국),디판테놀
삼흥약국,서울특별시 서울 중랑구 망우로 463 (망우동) 1층 103호 (삼흥약국),디판테놀
상계누리약국,서울특별시 서울 노원구 동일로 1678 (상계동) 1층 상계누리약국,디판테놀
상계사랑약국,"서울특별시 서울 노원구 한글비석로 383 (중계동, 삼창타워프라자) 상계사랑약국",디판테놀
상계하나로약국,서울특별시 서울 노원구 한글비석로48길 13 (상계동) (상계하나로약국),디판테놀
상도프라자약국,"서울특별시 서울 동작구 상도로 356 (상도동, 교동빌딩) 1층",디판테놀
상도행복약국,서울특별시 서울 동작구 양녕로 184 (상도동) 상도행복약국,디판테놀
상락약국,서울특별시 서울 성북구 보국문로 4 (정릉동) (상락약국),디판테놀
상록수온누리약국,서울특별시 서울 도봉구 도당로13길 8 (방학동) (상록수온누리약국),디판테놀
상록약국,서울특별시 서울 강남구 언주로 508 (역삼동) 공무원연금공단 지하1층 (상록약국),디판테놀
상봉보람약국,"서울특별시 서울 중랑구 망우로 322 (상봉동, 상봉역 유보라 퍼스트리브&포스퀘어) 114호 상봉보람약국",디판테놀
상봉태평양약국,서울특별시 서울 중랑구 면목로 481 (상봉동) 오렌지타워 1층 101호 봉태평양약국,디판테놀
상산약국,서울특별시 서울 중구 퇴계로 435-1 (황학동) 상산약국,디판테놀
상상메디약국,서울특별시 서울 중구 서애로1길 11 (충무로5가) 상상메디약국,디판테놀
상아약국,"서울특별시 서울 중랑구 용마산로 494 (망우동) 1층 (망우동, 상아프라자) (상아약국)",디판테놀
상아약국,서울특별시 서울 서대문구 증가로 128 (남가좌동) 상아약국,디판테놀
상암나무약국,"서울특별시 서울 마포구 월드컵북로 381 (상암동, 상암 월드컵파크 4단지) 상가동1층 113-1호",디판테놀
상암센트럴약국,서울특별시 서울 마포구 상암산로 76 (상암동) 지하1층,디판테놀
상일약국,"서울특별시 서울 강동구 고덕로 380 (상일동, 고덕아르테온(근린생활시설-2)) 상가 2동 1층 상일약국",디판테놀
상지온누리약국,"서울특별시 서울 강남구 선릉로93길 8 (역삼동) 103호(역삼동, 선릉희망빌딩)",디판테놀
새경희약국,서울특별시 서울 동대문구 경희대로1가길 27 (회기동) 새경희약국,디판테놀
새고운약국,서울특별시 서울 노원구 동일로 1003 (공릉동) (새고운약국),디판테놀
새난곡약국,"서울특별시 서울 관악구 난곡로 210 (신림동, 난곡새마을금고) 2층(신림동,MG난곡회관)",디판테놀
새날약국,서울특별시 서울 동작구 상도로 360 (상도동) 1층 103호,디판테놀
새녹십자약국,"서울특별시 서울 구로구 구로중앙로28길 65 (구로동) 구로동, 제1-4호 (새녹십자약국)",디판테놀
새독일약국,서울특별시 서울 송파구 오금로 176 (송파동) 1층,디판테놀
새동산약국,서울특별시 서울 광진구 능동로 378 (중곡동) 1층 1층 (새동산약국),디판테놀
새동서약국,서울특별시 서울 종로구 동호로 403 (종로5가) 동서빌딩 1층 (새동서약국),디판테놀
새로이약국,서울특별시 서울 관악구 난곡로 197 (신림동) 지1층,디판테놀
새롬약국,서울특별시 서울 송파구 석촌호수로 130 (삼전동) 2층206호(신원빌딩) (새롬약국),디판테놀
새린온누리약국,서울특별시 서울 동대문구 답십리로 266 (장안동) 1층 (새린온누리약국),디판테놀
새명성약국,서울특별시 서울 종로구 새문안로 85 (신문로1가) 1층 1호,디판테놀
새목동약국,서울특별시 서울 양천구 목동서로 37 (목동) 하이베라스 108호 (새목동약국),디판테놀
새민우약국,서울특별시 서울 성북구 북악산로 845 (정릉동) 쌍용2차아파트상가 203-301 (새민우약국),디판테놀
새봄약국,서울특별시 서울 서대문구 통일로 413 (홍제동) 6층 (새봄약국),디판테놀
새봄약국,서울특별시 서울 노원구 동일로203가길 29 (중계동) 브라운스톤중계 (새봄약국),디판테놀
새봄약국,서울특별시 서울 송파구 풍성로 55 (풍납동) 1층,디판테놀
새봄약국,서울특별시 서울 강남구 압구정로 152 (신사동) 극동스포츠빌딩 1층 1동 108호 (새봄약국),디판테놀
새봄약국,서울특별시 서울 성동구 왕십리로 410 (하왕십리동) 센트라스상가 L동 2층 210-1호 (새봄약국),디판테놀
새봄약국,"서울특별시 서울 강북구 노해로 87 (수유동, 광산빌딩) 1층 새봄약국",디판테놀
새봄약국,서울특별시 서울 종로구 종로 374 (숭인동) 1층,디판테놀
새봄약국,서울특별시 서울 종로구 종로 374 (숭인동) 새봄약국,디판테놀
새봄약국,"서울특별시 서울 양천구 목동중앙북로 68 (목동, 목동에버하임) 1층상가 104호",디판테놀
새봄약국,"서울특별시 서울 중랑구 신내로 211 (신내동, 금강리빙스텔) 112호 새봄약국",디판테놀
새봄약국,서울특별시 서울 서초구 반포대로30길 82 (서초동) 1층 102호 (우서빌딩) (새봄약국),디판테놀
새봄약국,서울특별시 서울 강동구 올림픽로 663 (천호동) 102호,디판테놀
새봄약국,서울특별시 서울 용산구 백범로 287 (효창동) 1층 101호,디판테놀
새봉화약국,서울특별시 서울 중랑구 신내로 211 (신내동) 금강리빙스텔 203 (새봉화약국),디판테놀
새빛약국,서울특별시 서울 노원구 동일로 1405 (상계동) 1층 새빛약국,디판테놀
새삼성약국,서울특별시 서울 중구 남대문로 16 (남대문로4가) 1층 (새삼성약국),디판테놀
새상아약국,"서울특별시 서울 강남구 삼성로 651 (삼성동, 래미안 라클래시) 1층 105호",디판테놀
새생명약국,서울특별시 서울 중구 다산로 32 (신당동) (새생명약국),디판테놀
새서독약국,서울특별시 서울 성동구 행당로 129 (행당동) (새서독약국),디판테놀
새서울dmc약국,서울특별시 서울 서대문구 수색로 56 (북가좌동) 2층 210호 (성공타워1) (새서울 dmc약국),디판테놀
새서울약국,서울특별시 서울 강서구 양천로57길 9-7 (가양동) 청계빌딩 1층 (새서울약국),디판테놀
새성신약국,서울특별시 서울 성북구 동소문로 125 (동선동4가) 101호 새성신약국,디판테놀
새성심약국,서울특별시 서울 영등포구 양평로 98 (양평동4가) 1층 (새성심약국),디판테놀
새솔약국,서울특별시 서울 강북구 도봉로 332 (번동) 1층(번동),디판테놀
새솔약국,"서울특별시 서울 송파구 마천로 41 (방이동) 2층 (방이동, 수기빌딩) (새솔약국)",디판테놀
새싹약국,"서울특별시 서울 강서구 강서로 254 (화곡동, 우장산아이파크이편한세상) 화곡동, 우장산이편한세상아이파크상가 203호 (새싹약국)",디판테놀
새싹약국,서울특별시 서울 동작구 장승배기로 34 (상도동) 1층 101호 새싹약국,디판테놀
새아름약국,서울특별시 서울 강동구 상암로 11 (암사동) 101동104호상가선사현대아파트 (새아름약국),디판테놀
새암온누리약국,서울특별시 서울 강북구 도봉로 308 (번동) 북한스카이빌딩 1층 101호,디판테놀
새열린약국,서울특별시 서울 양천구 신목로 34 (신정동) 103현승빌딩1층 (더블유열린약국),디판테놀
새열린약국,서울특별시 서울 서초구 강남대로 449-3 (서초동) 1층 (보보빌딩) (새열린약국),디판테놀
새우리약국,서울특별시 서울 중구 동호로 177 (신당동) 1층. 새우리약국,디판테놀
새우리온누리약국,서울특별시 서울 서대문구 통일로 449 (홍제동) 새우리온누리약국,디판테놀
새원약국,서울특별시 서울 중구 명동9길 9 (명동1가) 새원약국,디판테놀
새종로약국,서울특별시 서울 종로구 종로 199-2 (종로4가) 1층,디판테놀
새중일약국,"서울특별시 서울 송파구 오금로 306 (가락동, 가락스타클래스) 1층 101호",디판테놀
새튼튼약국,서울특별시 서울 구로구 경인로 661 (신도림동) 제2층 211-1호,디판테놀
새하늘약국,서울특별시 서울 중랑구 겸재로 185 (면목동) 1층 (새하늘약국),디판테놀
새하늘약국,"서울특별시 서울 노원구 덕릉로 517 (중계동, 중계건영2차아파트) (새하늘약국)",디판테놀
새한빛약국,서울특별시 서울 광진구 뚝섬로 558 (자양동) 대양빌딩 1층 104호 (새한빛약국),디판테놀
새한약국,"서울특별시 서울 강북구 도봉로 67 (미아동, 새한메디컬빌딩) 새한약국",디판테놀
새희망약국,서울특별시 서울 송파구 송파대로 422 (송파동) 1층 (새희망약국),디판테놀
새힘약국,"서울특별시 서울 도봉구 도봉로180나길 19 (도봉동, 힐스테이트 도봉역 웰가) 근린생활시설동 1층 143호 새힘약국",디판테놀
샛별약국,서울특별시 서울 강남구 남부순환로359길 4 (도곡동) 1층2호,디판테놀
샛별약국,"서울특별시 서울 강서구 강서로 154 (화곡동, 힐탑빌딩) 샛별약국",디판테놀
생각하는약국,서울특별시 서울 서초구 청계산로9길 70 (내곡동) 105호,디판테놀
생명샘약국,"서울특별시 서울 강남구 학동로 433 (청담동, 청담클리닉 빌딩) 생명샘약국",디판테놀
생생온누리약국,"서울특별시 서울 강남구 논현로 842 (신사동) 1층(신사동, 압구정빌딩) (생생온누리약국)",디판테놀
생수당약국,"서울특별시 서울 강북구 오패산로52길 51 (미아동, 화랑빌라) 지하층 1호",디판테놀
샤인약국,"서울특별시 서울 강남구 압구정로50길 11 (신사동, 남송빌딩) 샤인약국",디판테놀
샤인약국,서울특별시 서울 서초구 방배로 118 (방배동) 샤인약국,디판테놀
샤인약국,"서울특별시 서울 송파구 송파대로 345 (가락동, 헬리오시티) 헬리오시티상가 1A동 4024-1호 샤인약국",디판테놀
샬롬온누리약국,서울특별시 서울 동작구 성대로2길 12 (상도동) 104호,디판테놀
서강약국,서울특별시 서울 양천구 목동중앙본로 126 (목동) (서강약국),디판테놀
서강약국,서울특별시 서울 관악구 문성로 219 (신림동) 1층 (신림동) (서강약국),디판테놀
서강온누리약국,"서울특별시 서울 마포구 독막로 147-7 (창전동, 서강쌍용예가) 103호 서강온누리약국",디판테놀
서경약국,서울특별시 서울 서초구 방배로 95 (방배동) 1층 서경약국,디판테놀
서교연세약국,"서울특별시 서울 마포구 양화로 166 (동교동, 미래프라자) 서교연세약국(지하1층)",디판테놀
서남고은약국,"서울특별시 서울 양천구 신정이펜2로 14 (신정동) 1층 106,107호",디판테놀
서대문약국,서울특별시 서울 서대문구 통일로 177 (옥천동) 1층,디판테놀
서래비비약국,서울특별시 서울 서초구 방배로 232 (방배동) 서래비비약국,디판테놀
서리풀약국,서울특별시 서울 서초구 효령로 332 (서초동) 1층,디판테놀
서부약국,"서울특별시 서울 노원구 동일로 1551 (상계동) 101,102,107,108(상계동, 삼전빌딩)",디판테놀
서생당약국,서울특별시 서울 동대문구 서울시립대로 42 (전농동) (서생당약국),디판테놀
서울그랜드약국,서울특별시 서울 송파구 백제고분로 212 (삼전동) 1층,디판테놀
서울대약국,서울특별시 서울 관악구 관악로 1 (신림동) 학생회관 63동 2층 (서울대약국),디판테놀
서울대학약국,서울특별시 서울 영등포구 버드나루로7길 3 (영등포동2가) 105호,디판테놀
서울메디약국,서울특별시 서울 강서구 공항대로 272 (내발산동) 1층 (내발산동) (서울메디약국),디판테놀
서울밝은약국,"서울특별시 서울 송파구 송파대로 111 (문정동, 파크하비오) 1동 15호",디판테놀
서울샤인약국,서울특별시 서울 관악구 남부순환로 1451 (신림동) 1층,디판테놀
서울솔약국,서울특별시 서울 서대문구 통일로 452 (홍제동) 1층 (서울솔약국),디판테놀
서울수약국,서울특별시 서울 중구 만리재로 177 (만리동2가) 서울역 한라비발디 센트럴 단지내상가 9호,디판테놀
서울숲팜프라자약국,서울특별시 서울 성동구 왕십리로 50 (성수동1가) 지하1층 일부(성수동1가),디판테놀
서울약국,서울특별시 서울 송파구 송이로31길 4 (문정동) (서울약국),디판테놀
서울약국,서울특별시 서울 용산구 갈월동 15-3 서울약국,디판테놀
서울열린약국,서울특별시 서울 강서구 가로공원로76가길 2 (화곡동) 1층,디판테놀
서울온누리약국,서울특별시 서울 강남구 역삼로77길 23 (대치동) (서울온누리약국),디판테놀
서울온누리약국,서울특별시 서울 광진구 구의강변로 99 (구의동) 1층 (서울온누리약국),디판테놀
서울온누리약국,"서울특별시 서울 강동구 천중로43길 34 (천호동) 101호(천호동, 신운빌딩) (서울온누리약국)",디판테놀
서울온누리약국,"서울특별시 서울 은평구 은평로 240 (응암동) B2층 205,206호",디판테놀
서울왕약국,서울특별시 서울 중구 남대문로 24-1 (남창동) 1층 가호호,디판테놀
서울위드팜약국,"서울특별시 서울 종로구 대학로 119 (명륜4가) 1, 2층",디판테놀
서울종로약국,서울특별시 서울 종로구 대학로 117 (명륜4가) (서울종로약국),디판테놀
서울중앙약국,서울특별시 서울 용산구 한강대로 405 (동자동) (서울중앙약국),디판테놀
서울프라자약국,서울특별시 서울 강서구 양천로 683 (염창동) 1층 101호,디판테놀
서울혜화약국,서울특별시 서울 종로구 대학로 123 (명륜4가) 1층 92-1번지,디판테놀
서은약국,서울특별시 서울 강남구 논현로149길 50 (논현동) 1층 서은약국,디판테놀
서초21세기약국,서울특별시 서울 서초구 신반포로23길 30 (잠원동) (서초21세기약국),디판테놀
서초구름약국,서울특별시 서울 서초구 효령로 403 (서초동) 상가동 418호,디판테놀
서초늘봄약국,서울특별시 서울 서초구 서초대로38길 12 (서초동) 마제스타시티 힐스테이트 서리풀 지하2층 (서초늘봄약국),디판테놀
서초당약국,서울특별시 서울 서초구 서초중앙로 107 (서초동) 삼화빌딩 101호 (서초당약국),디판테놀
서초로하스약국,"서울특별시 서울 서초구 서초중앙로 39 (서초동, 21세기 병원) 1층 서초로하스약국",디판테놀
서초무지개약국,서울특별시 서울 서초구 효령로 403 (서초동) 서초그랑자이 상가 4층 410호 서초무지개약국,디판테놀
서초미소약국,"서울특별시 서울 서초구 서초중앙로 230 (반포동, 동화반포프라자) 4층, 408호 서초미소약국",디판테놀
서초민트약국,서울특별시 서울 서초구 사임당로 158 (서초동) 리더스원상가 303호,디판테놀
서초백화점약국,서울특별시 서울 서초구 효령로 279 (서초동) (서초백화점약국),디판테놀
서초별빛약국,"서울특별시 서울 서초구 사임당로 158 (서초동, 리더스원 상가) 2층 225-1호, 서초별빛약국",디판테놀
서초사랑약국,서울특별시 서울 서초구 사임당로 158 (서초동) 리더스원 상가 308호,디판테놀
서초스마트약국,"서울특별시 서울 서초구 언남길 87 (양재동, 두상빌딩) 1층 서초스마트약국",디판테놀
서초우리약국,"서울특별시 서울 서초구 반포대로27길 13 (서초동, 서초꽃마을 주얼리) 2층 206호",디판테놀
서초제일약국,서울특별시 서울 서초구 방배로 111 (방배동) 1층 (서초제일약국),디판테놀
서초퍼스트약국,서울특별시 서울 서초구 효령로 403 (서초동) 서초그랑자이상가 5층 510호 서초퍼스트약국,디판테놀
서초프라자약국,서울특별시 서울 서초구 방배로 88 (방배동) 1층,디판테놀
서현약국,서울특별시 서울 용산구 이촌로 200 (이촌동) LG프라자 지하1층 104호 (서현약국),디판테놀
서현약국,서울특별시 서울 성북구 정릉로 308 (정릉동) 1층,디판테놀
석계이화약국,"서울특별시 서울 노원구 화랑로 337 (월계동) 인현빌딩 106호 107호, 석계이화약국",디판테놀
석촌미소약국,서울특별시 서울 송파구 석촌동 177-2 석촌미소약국,디판테놀
석촌솔약국,"서울특별시 서울 송파구 송파대로45길 4 (석촌동, 호반빌라) 1층",디판테놀
석촌한우리약국,"서울특별시 서울 송파구 송파대로 441 (석촌동, 청호빌딩) 석촌한우리약국",디판테놀
선경약국,서울특별시 서울 영등포구 국제금융로2길 24 (여의도동) 삼성생명빌딩 (선경약국),디판테놀
선릉수약국,서울특별시 서울 강남구 테헤란로 401 (삼성동) 지하 1층,디판테놀
선릉역약국,서울특별시 서울 강남구 테헤란로 지하 340 (삼성동) 220-103호,디판테놀
선릉타워약국,"서울특별시 서울 강남구 테헤란로 326 (역삼동, 태보 역삼 아이타워) B1층 선릉타워약국",디판테놀
선약국,서울특별시 서울 성북구 돌곶이로41길 10 (장위동) (선약국),디판테놀
선약국,서울특별시 서울 강서구 강서로 194-9 (화곡동) 선약국,디판테놀
선약국,서울특별시 서울 강동구 고덕로 385 (고덕동) 102호 고�Z그라시움4상가,디판테놀
선영약국,서울특별시 서울 강북구 노해로23길 73 (수유동) 선영약국,디판테놀
선우약국,서울특별시 서울 은평구 은평로 52 (신사동) 1층 (선우약국),디판테놀
선정릉약국,"서울특별시 서울 강남구 봉은사로 327 (논현동, 궁도빌딩) 1층 선정릉약국",디판테놀
선정릉케이약국,"서울특별시 서울 강남구 선릉로 567 (역삼동, 대운) 선정릉케이약국",디판테놀
설약국,서울특별시 서울 동작구 노량진로 124 (노량진동) 1층 설약국,디판테놀
성경온누리약국,서울특별시 서울 중랑구 망우로 478 (망우동) (성경온누리약국),디판테놀
성대약국,서울특별시 서울 동작구 성대로 11 (상도동) (성대약국),디판테놀
성도약국,서울특별시 서울 용산구 회나무로 25 (이태원동) (성도약국),디판테놀
성모약국,서울특별시 서울 강서구 화곡로 313 (화곡동) (성모약국),디판테놀
성모엔젤약국,"서울특별시 서울 영등포구 63로 36 (여의도동, 리버타워) 성모엔젤약국 1층",디판테놀
성보약국,서울특별시 서울 관악구 남부순환로208길 10 (봉천동) (성보약국),디판테놀
성산연세약국,서울특별시 서울 마포구 월드컵북로38길 14 (중동) 4층8호 (성산연세약국),디판테놀
성수서울숲약국,"서울특별시 서울 성동구 왕십리로 114 (성수동1가, 신한빌딩) 103호 성수서울숲약국",디판테놀
성수오렌지약국,서울특별시 서울 성동구 아차산로7길 11 (성수동2가) 1층,디판테놀
성신약국,서울특별시 서울 관악구 남부순환로 1728 (봉천동) 1층(봉천동),디판테놀
성신필약국,서울특별시 서울 성북구 아리랑로 7-1 (동소문동6가) 1층,디판테놀
성심약국,"서울특별시 서울 구로구 경인로20길 6 (오류동, 포스시티) 성심약국",디판테놀
성심약국,서울특별시 서울 관악구 봉천로 227 (봉천동) 107호,디판테놀
성심약국,서울특별시 서울 노원구 석계로 49 (월계동) 현대아파트상가 122호 (성심약국),디판테놀
성우약국,서울특별시 서울 영등포구 여의대로 24 (여의도동) 전경련신축회관 지하109호 (성우약국),디판테놀
성은약국,서울특별시 서울 성동구 상원길 59 (성수동1가) 쌍용상가b동 (성은약국),디판테놀
성조약국,서울특별시 서울 송파구 동남로 136 (문정동) (성조약국),디판테놀
성지약국,서울특별시 서울 중랑구 공릉로12가길 52 ( 묵동) (성지약국),디판테놀
성진약국,서울특별시 서울 종로구 창경궁로 271 (혜화동) (성진약국),디판테놀
세계로약국,서울특별시 서울 마포구 월드컵북로 347 (상암동) 102호 (세계로약국),디판테놀
세계로약국,서울특별시 서울 서초구 동작대로 38 (방배동) (세계로약국),디판테놀
세계로약국,서울특별시 서울 광진구 아차산로 219 (화양동) 1층 (세계로약국),디판테놀
세계로약국,서울특별시 서울 은평구 불광로 54 (불광동) 세계로약국,디판테놀
세계로약국,"서울특별시 서울 중랑구 동일로 775 (중화동) 1층 2호(중화동, 그린프라자) 세계로약국",디판테놀
세계로온누리약국,서울특별시 서울 구로구 경인로 643 (신도림동) 신도림2차동아아파트 (세계로온누리약국),디판테놀
세계약국,서울특별시 서울 용산구 원효로 171 (원효로2가) (세계약국),디판테놀
세계약국,"서울특별시 서울 중구 남대문로 지하 72 (남대문로2가, 명동지하쇼핑센터) 바-2, 세계약국",디판테놀
세곡리엔약국,서울특별시 서울 강남구 헌릉로570길 34 (세곡동) 1층 108호 (세곡리엔약국),디판테놀
세광약국,서울특별시 서울 동대문구 왕산로 171 (제기동) (세광약국),디판테놀
세란약국,서울특별시 서울 광진구 천호대로 635 (중곡동) 1층105호 (세란약국),디판테놀
세란약국,서울특별시 서울 서대문구 연세로 39 (창천동) 1층,디판테놀
세란온누리약국,"서울특별시 서울 강서구 강서로 231 (화곡동, 우장산역 해링턴 타워) 208호",디판테놀
세로수길약국,서울특별시 서울 강남구 강남대로152길 46 (신사동) 1층 세로수길약국,디판테놀
세민약국,"서울특별시 서울 종로구 자하문로7길 73 (누하동, 트라이빌) 101호",디판테놀
세브란스약국,"서울특별시 서울 노원구 섬밭로 229 (하계동, 극동,건영,벽산아파트) 벽산상가201호 세브란스약국",디판테놀
세브레스약국,서울특별시 서울 용산구 대사관로 56 (한남동) (세브레스약국),디판테놀
세빛약국,서울특별시 서울 서대문구 응암로 64 (북가좌동) 1층. 세빛약국,디판테놀
세앙메디신약국,"서울특별시 서울 양천구 목동남로4길 2 (신정동, 세양청마루2차 주상복합) 2층 208호",디판테놀
세원약국,서울특별시 서울 성북구 동소문로20길 42 (동선동1가) (세원약국),디판테놀
세이브약국,"서울특별시 서울 관악구 난곡로 220 (신림동) 1층(신림동,세이브마트)",디판테놀
세이지약국,서울특별시 서울 서대문구 이화여대길 52 (대현동) (세이지약국),디판테놀
세종로약국,서울특별시 서울 영등포구 여의대방로 197 (신길동) 세종로약국,디판테놀
세종약국,서울특별시 서울 동작구 동작대로7길 84 (사당동) (세종약국),디판테놀
세종약국,서울특별시 서울 은평구 불광로 25 (대조동) 1층 (세종약국),디판테놀
세종약국,"서울특별시 서울 광진구 능동로 209 (군자동, 세종대학교) 대양ai센터 1층 세종약국",디판테놀
세코아약국,서울특별시 서울 강남구 논현로 503 (역삼동) 703(송촌빌딩),디판테놀
세화약국,"서울특별시 서울 동작구 상도로 58 (대방동, 올리브빌딩) 1층 102호 세화약국",디판테놀
세화약국,서울특별시 서울 서초구 신반포로 100 (반포동) 신반포역 상가 4층 406호,디판테놀
센츄럴팜약국,서울특별시 서울 중구 한강대로 405 (봉래동2가) 2층 (센츄럴팜약국),디판테놀
센터온누리약국,서울특별시 서울 광진구 능동로 420 (중곡동) (센터온누리약국),디판테놀
센트럴약국,서울특별시 서울 강동구 고덕로80길 123 (상일동) 상가A동 2층 206호,디판테놀
센트럴약국,서울특별시 서울 강남구 봉은사로 211 (논현동) (센트럴약국),디판테놀
센트럴약국,"서울특별시 서울 중랑구 동일로92길 40 (면목동, 사가정센트럴아이파크) 아파트 상가 1동 204호 센트럴약국",디판테놀
센트럴약국,서울특별시 서울 서초구 방배동 909-6 센트럴빌딩 202-1호,디판테놀
센트럴약국,"서울특별시 서울 강동구 고덕로80길 123 (상일동, 고덕센트럴 IPARK(A상가)) 센트럴약국",디판테놀
센트럴이든약국,서울특별시 서울 노원구 덕릉로126길 2 (상계동) B101호 센트럴 이든 약국,디판테놀
셀메드 필약국,서울특별시 서울 중구 필동로 14 (필동2가) 102호,디판테놀
셀메드금천이화약국,"서울특별시 서울 금천구 독산로 142 (시흥동, 덕산빌딩) 1층 셀메드금천이화약국",디판테놀
셀약국,서울특별시 서울 마포구 양화로 72 (서교동) 101동 1층 118호,디판테놀
소나무약국,"서울특별시 서울 노원구 노원로 330 (중계동) 지하1층(중계동, 롯데마트 중계점)",디판테놀
소나무약국,서울특별시 서울 송파구 중대로 80 (문정동) 롯데마트 지하1층 (소나무약국),디판테놀
소나무약국,서울특별시 서울 영등포구 신길로 150-1 (신길동) 소나무약국,디판테놀
소담약국,서울특별시 서울 강남구 테헤란로 337 (역삼동) 소담약국,디판테놀
소담약국,"서울특별시 서울 마포구 성암로 179 (상암동, 한샘상암) 1층",디판테놀
소라약국,서울특별시 서울 광진구 면목로 132 (중곡동) 1층 소라약국,디판테놀
소리약국,"서울특별시 서울 강동구 구천면로 192 (천호동, 천호역 한강 푸르지오시티) 소리약국",디판테놀
소망메디컬약국,서울특별시 서울 동작구 서달로 157 (흑석동) 1층,디판테놀
소망약국,서울특별시 서울 성북구 정릉로 322 (정릉동) (소망약국),디판테놀
소망약국,서울특별시 서울 광진구 능동로 318 (중곡동) (소망약국),디판테놀
소망약국,"서울특별시 서울 강남구 테헤란로87길 13 (삼성동, 서영빌딩) 소망약국",디판테놀
소명약국,서울특별시 서울 용산구 우사단로 43 (이태원동) (소명약국),디판테놀
소명약국,서울특별시 서울 서대문구 모래내로15길 68 (남가좌동) 1층남가좌동 (소명약국),디판테놀
소백약국,서울특별시 서울 송파구 양산로 12 (거여동) 1층107호,디판테놀
소아제일약국,서울특별시 서울 용산구 청파로 383-8 (서계동) (소아제일약국),디판테놀
소원약국,서울특별시 서울 강서구 강서로 173 (화곡동) 2층,디판테놀
소원약국,서울특별시 서울 은평구 수색로 256 (수색동) 소원약국,디판테놀
소원약국,서울특별시 서울 성북구 개운사길 2 (안암동5가) 1층 (소원약국),디판테놀
소중한약국,서울특별시 서울 양천구 오목로 64 (신월동) (소중한약국),디판테놀
소호약국,서울특별시 서울 강남구 논현로 848 (신사동) CGV 압구정1층,디판테놀
소화약국,서울특별시 서울 서초구 방배로 87 (방배동) 1층 1호,디판테놀
소화약국,서울특별시 서울 강남구 남부순환로363길 17 (도곡동) 소화약국,디판테놀
손약국,서울특별시 서울 영등포구 대림로21길 14 (대림동) 1층,디판테놀
솔빛동양약국,서울특별시 서울 강남구 언주로30길 10 (도곡동)  현대비전21 1층,디판테놀
솔솔약국,서울특별시 서울 강동구 양재대로 1365 (성내동) 111호,디판테놀
솔약국,"서울특별시 서울 용산구 백범로 341 (원효로1가, 리첸시아 용산) 128-1호",디판테놀
솔약국,"서울특별시 서울 중구 퇴계로 447 (황학동, 황학 아크로타워) 1층 108호, 109호 (솔약국)",디판테놀
솔약국,"서울특별시 서울 중랑구 용마산로 670 (망우동, 신내역 프라디움 더 테라스) 솔약국 A동 234호",디판테놀
솔약국,"서울특별시 서울 성북구 돌곶이로40길 46 (장위동, 꿈의숲 아이파크) 상가1동 (701동) 5호 솔약국",디판테놀
솔약국,"서울특별시 서울 강남구 개포로 615 (개포동, 석탑프라자) 103호",디판테놀
솔약국,서울특별시 서울 강서구 양천로 564 (등촌동) 131호,디판테놀
솔트약국,서울특별시 서울 강서구 양천로 660 (염창동) 1층 L02호,디판테놀
송도약국,서울특별시 서울 강북구 도봉로 343 (수유동) 1층 우측,디판테놀
송송약국,"서울특별시 서울 종로구 종로 19 (종로1가, 르메이에르종로타운1) 송송약국",디판테놀
송송약국,"서울특별시 서울 성동구 왕십리로 410 (하왕십리동, 센트라스) 센트라스153타워 106호",디판테놀
송약국,"서울특별시 서울 강서구 양천로 637 (염창동, 한마음삼성아파트) 한마음삼성아파트상가 104호 송약국",디판테놀
송약국,"서울특별시 서울 양천구 오목로 325 (목동) 지하 1층 B105호 (목동, 대학빌딩) yes24중고서점 맞은편 (송약국)",디판테놀
송이약국,서울특별시 서울 종로구 종로 19 (종로1가) 206-1호,디판테놀
송이온누리약국,서울특별시 서울 중랑구 신내로 211 (신내동) 금강리빌스텔 212호 (송이온누리약국),디판테놀
송정약국,서울특별시 서울 중랑구 면목로 495 (상봉동) 남평빌딩 101호 (송정약국),디판테놀
송파24약국,"서울특별시 서울 송파구 송파대로 111 (문정동, 파크하비오) 202동 161호 (문정동, 파크하비오) (송파24약국)",디판테놀
송파그랜드약국,서울특별시 서울 송파구 문정로4길 14 (문정동) 1층 (송파그랜드약국),디판테놀
송파미소약국,"서울특별시 서울 송파구 올림픽로35길 10 (신천동, 파크리오) 상가 B동 3층 308-1호 (신천동, 파크리오) (송파미소약국)",디판테놀
송파온누리약국,서울특별시 서울 송파구 오금로32길 28 (송파동) 1층,디판테놀
송파우리약국,서울특별시 서울 송파구 토성로 65 (풍납동) 태양상가상가 108호 (송파우리약국),디판테놀
송파웰약국,서울특별시 서울 송파구 오금로 239 (방이동) 1층 102호,디판테놀
송파제일약국,서울특별시 서울 송파구 동남로 217 (가락동) 1층 (송파제일약국),디판테놀
송파중앙약국,서울특별시 서울 송파구 오금로 91 (방이동) (송파중앙약국),디판테놀
