name,address,drug
하나온누리약국,"서울특별시 성북구 화랑로 95 (하월곡동, 새서울신용협동조합)",비판텐
하늘약국,"서울특별시 광진구 광나루로 604 , 2층 202호 (구의동, 진넥스 베르디엠)",비판텐
하늘약국,서울특별시 중랑구 망우로 198 (상봉동),비판텐
하비온누리약국,"서울특별시 송파구 송파대로 111 205동 414호 (문정동, 파크하비오)",비판텐
하얀약국,"서울특별시 노원구 동일로197길 21 1층 (공릉동, 우성빌딩)",비판텐
하이약국,"서울특별시 강남구 언주로 859 1층 (신사동, 쉬즈.애비뉴빌딩)",비판텐
한가족약국,서울특별시 송파구 송파대로 423 (석촌동),비판텐
한겨레약국,서울특별시 은평구 연서로 219 (갈현동),비판텐
한결약국,"서울특별시 양천구 오목로 344 (목동, 청학빌딩)",비판텐
한국약국,"서울특별시 용산구 이촌로 303 21동 112호 (이촌동, 현대아파트)",비판텐
한길약국,서울특별시 관악구 남부순환로 1739 (봉천동),비판텐
한라약국,서울특별시 용산구 보광로 124 (이태원동),비판텐
한림약국,서울특별시 강동구 성안로 149 (천호동),비판텐
한마을약국,"서울특별시 구로구 경인로 382 (개봉동, 한마을아파트)",비판텐
한마음국회약국,서울특별시 영등포구 의사당대로 1 국회의원회관동 1층 (여의도동),비판텐
한마음약국,서울특별시 구로구 도림로 67 (구로동),비판텐
한마음약국,"서울특별시 송파구 중대로 24 (문정동, 훼밀리상가 131호)",비판텐
한마음약국,"서울특별시 영등포구 국제금융로2길 37 3층 306-1호 (여의도동, 에스트레뉴)",비판텐
한미약국,서울특별시 서대문구 수색로 30 (남가좌동),비판텐
한빛약국,"서울특별시 강북구 도봉로 52 7층 (미아동, 연이빌딩)",비판텐
한빛평화약국,서울특별시 동작구 시흥대로 664 (신대방동),비판텐
한사랑약국,서울특별시 마포구 망원로 78 1층 (망원동),비판텐
한샘약국,서울특별시 성동구 무학로2길 6 (도선동),비판텐
한성약국,"서울특별시 서초구 신반포로 257 지하1층 (잠원동, 뉴타운)",비판텐
한소망약국,서울특별시 관악구 신림로 198 1층 신림동 경성빌딩,비판텐
한신약국,서울특별시 중랑구 동일로101길 63 (면목동),비판텐
한약국,서울특별시 서초구 강남대로 545-4 1층 (반포동),비판텐
한양약국,서울특별시 성동구 마조로 17 (행당동),비판텐
한얼메디칼약국,서울특별시 관악구 남현길 7 (남현동),비판텐
한영온누리약국,서울특별시 서초구 방배로 36 (방배동),비판텐
한우리약국,서울특별시 마포구 망원로 73 1층 (망원동),비판텐
한우리약국,"서울특별시 영등포구 의사당대로 97 (여의도동,교보증권빌딩 지하1층)",비판텐
한울약국,"서울특별시 중랑구 망우로 353 지하1층 (상봉동, 상봉 프레미어스 엠코)",비판텐
한일약국,서울특별시 중구 서소문로 109 1층,비판텐
한중약국,서울특별시 영등포구 디지털로37길 20 (대림동),비판텐
한티약국,"서울특별시 강남구 선릉로 225 지하1층 133호 (도곡동, 도곡렉슬상가)",비판텐
함춘약국,서울특별시 종로구 대학로 93 (연건동),비판텐
합정동산약국,"서울특별시 마포구 양화로 45 C-17호 (서교동, 홈플러스합정점)",비판텐
해동약국,서울특별시 광진구 용마산로 57 (중곡동),비판텐
해든아침약국,"서울특별시 양천구 목동동로 293 1층 26,27호 (목동)",비판텐
해든튼튼약국,서울특별시 송파구 충민로2길 28 대진플라자2 303호 (장지동),비판텐
해란약국,서울특별시 용산구 청파로47길 53 1층 (청파동3가),비판텐
해오름약국,"서울특별시 송파구 올림픽로35길 124 4층 7호 (신천동, 장미아파트 에이상가)",비판텐
해태보라매약국,"서울특별시 동작구 보라매로3길 29 (신대방동,해태보라매타워상가동 1층 28호)",비판텐
해피홈약국,"서울특별시 송파구 오금로 512 207호 (거여동, 거여역2차쌍용아파트 207호)",비판텐
햇님약국,서울특별시 광진구 천호대로111길 19 (중곡동),비판텐
햇님약국,"서울특별시 성북구 길음로 33 상가A동 지하1층 2호 (길음동, 길음뉴타운)",비판텐
햇빛약국,"서울특별시 마포구 마포대로 68 408-2호 (도화동, 마포아크로타워)",비판텐
햇빛온누리약국,서울특별시 강서구 등촌로 59-1 1층 (화곡동),비판텐
햇살약국,"서울특별시 서대문구 수색로 100 101동 104호 (북가좌동, DMC래미안e편한세상)",비판텐
햇살약국,서울특별시 송파구 위례성대로20길 31 1층 (오금동),비판텐
햇살온누리약국,서울특별시 동작구 상도로 345 (상도동) 1층 햇살온누리약국,비판텐
햇살온누리약국,"서울특별시 강서구 화곡로 142 114호 (화곡동, 메가박스)",비판텐
행복약국,서울특별시 노원구 동일로 985 1층 (공릉동),비판텐
행복약국,서울특별시 송파구 양산로 42 (거여동),비판텐
행복약국,서울특별시 영등포구 양평로 127 (양평동5가),비판텐
행복온누리약국,"서울특별시 강남구 개포로 231 1층 일부호 (개포동, 반석빌딩)",비판텐
행복을여는서래약국,서울특별시 서초구 서래로5길 3 (반포동),비판텐
행복이가득한약국,서울특별시 관악구 남부순환로143길 6 (신림동),비판텐
행복이열리는건강약국,서울특별시 성동구 성수이로 113 (성수동2가),비판텐
행복이열리는약국,서울특별시 성동구 독서당로 299-2 1층 (금호동3가),비판텐
행복한미래약국,서울특별시 강남구 언주로 707 2층 일부호 (논현동),비판텐
행복한약국,서울특별시 금천구 두산로 71 롯데마트금천점 1층 (독산동),비판텐
행복한약국,서울특별시 성북구 보문로34길 59 1층 (동선동1가),비판텐
행복한약국,서울특별시 송파구 송파대로 345 헬리오시티상가 1A동 1층 1045호,비판텐
행복한약국,"서울특별시 영등포구 경인로 775 1동 103층 (문래동3가, 에이스하이테크시티)",비판텐
행복한약국,서울특별시 종로구 자하문로17길 23 (통인동),비판텐
행복한온누리약국,"서울특별시 강서구 수명로 82 102호 (내발산동, 발산로얄타워)",비판텐
